Speed; Fr1.x; Fr1.y; Fr1.z; PitchVel; RollVel; TF.muRoad; TF.vBelt; TR.Frc.x; TR.Frc.y; TR.Frc.z; TR.muRoad; TR.vBelt; YawAcc; YawVel; Engine.Trq; Engine.rotv; Time
26,62528038; -0,16471717; 7,11977148; -2,17058706; -0,30275714; -0,00038652; 1,00000000; 26,84733391; 2329,58667000; 0,15195775; 2506,41479500; 1,00000000; 27,42585564; 0,00029940; 0,00000902; 149,73710630; 475,76266480; 0,51100000
26,68282509; -0,13501517; 5,85206461; -0,34528103; -0,31137297; -0,00039946; 1,00000000; 26,92108154; 2362,12133800; 0,15429074; 2584,97778300; 1,00000000; 27,45341682; 0,00010699; 0,00001108; 141,43133540; 476,00839230; 0,52100000
26,73954201; -0,10497560; 4,56279325; 1,34028733; -0,30178860; -0,00041770; 1,00000000; 26,97848701; 2345,92797900; 0,16285366; 2657,24292000; 1,00000000; 27,45874786; -0,00011855; 0,00001083; 133,04920960; 475,89828490; 0,53100000
26,79435158; -0,07590327; 3,30404401; 2,82208633; -0,27615884; -0,00043764; 1,00000000; 27,02003479; 2280,38378900; 0,17508918; 2719,50537100; 1,00000000; 27,44901085; -0,00021916; 0,00000899; 124,71822360; 475,55004880; 0,54100000
26,84622002; -0,04890835; 2,13301826; 4,05487728; -0,23721613; -0,00045634; 1,00000000; 27,04677582; 2171,29858400; 0,18557939; 2766,29126000; 1,00000000; 27,43114662; -0,00024211; 0,00000665; 116,73017120; 475,08377080; 0,55100000
26,89437294; -0,02602363; 1,14533138; 4,97840691; -0,18825668; -0,00047449; 1,00000000; 27,06002426; 2035,33483900; 0,19233200; 2794,24414100; 1,00000000; 27,41205025; -0,00028763; 0,00000402; 110,63819890; 474,63314820; 0,56100000
26,93862343; -0,01009960; 0,46282813; 5,52930164; -0,13323100; -0,00049433; 1,00000000; 27,06169891; 1899,42895500; 0,19769612; 2803,89111300; 1,00000000; 27,39837837; -0,00038049; 0,00000065; 106,65333560; 474,32241820; 0,57100000
26,97941971; -0,00283555; 0,15243949; 5,67963982; -0,07648567; -0,00051663; 1,00000000; 27,05512428; 1781,63305700; 0,20467202; 2798,73925800; 1,00000000; 27,39318657; -0,00045450; -0,00000362; 104,20040890; 474,20059200; 0,58100000
27,01749039; -0,00356235; 0,18081838; 5,48080111; -0,02217109; -0,00053965; 1,00000000; 27,04535484; 1686,78784200; 0,21359819; 2782,32177700; 1,00000000; 27,39680099; -0,00042529; -0,00000812; 102,51627350; 474,26052860; 0,59100000
27,05358696; -0,01033852; 0,46568421; 5,01288033; 0,02659587; -0,00056063; 1,00000000; 27,03652191; 1611,62304700; 0,22208159; 2756,90039100; 1,00000000; 27,40773201; -0,00026348; -0,00001158; 100,86859890; 474,46160890; 0,60100000
27,08835030; -0,01899152; 0,83266044; 4,42887878; 0,06849231; -0,00057812; 1,00000000; 27,03101730; 1549,50927700; 0,22759140; 2722,89086900; 1,00000000; 27,42359543; -0,00005318; -0,00001305; 98,76160431; 474,75079350; 0,61100000
27,12238693; -0,02962428; 1,29200304; 3,67661381; 0,10310078; -0,00059333; 1,00000000; 27,02564049; 1501,50366200; 0,22878933; 2672,57812500; 1,00000000; 27,44109154; 0,00012764; -0,00001255; 95,86830902; 475,06781010; 0,62100000
27,15542030; -0,03937901; 1,71601284; 2,91762590; 0,12968409; -0,00060815; 1,00000000; 27,02746773; 1450,33667000; 0,22923280; 2612,63037100; 1,00000000; 27,45764351; 0,00026818; -0,00001047; 92,19004822; 475,35794070; 0,63100000
27,18706131; -0,04768638; 2,07552958; 2,18394804; 0,14847179; -0,00062284; 1,00000000; 27,03862381; 1387,76525900; 0,23198432; 2548,05468800; 1,00000000; 27,47297478; 0,00038039; -0,00000715; 88,02136230; 475,61569210; 0,64100000
27,21708679; -0,05486329; 2,38346124; 1,47794282; 0,15997992; -0,00063695; 1,00000000; 27,05760956; 1316,45715300; 0,23744063; 2481,47070300; 1,00000000; 27,48733521; 0,00047181; -0,00000283; 83,62079620; 475,85150150; 0,65100000
27,24538803; -0,06100242; 2,64452529; 0,81038028; 0,16470876; -0,00064999; 1,00000000; 27,08278084; 1240,43127400; 0,24499740; 2414,97265600; 1,00000000; 27,50123024; 0,00054521; 0,00000231; 79,27333069; 476,07986450; 0,66100000
27,27194977; -0,06603794; 2,85679269; 0,19583662; 0,16328652; -0,00066174; 1,00000000; 27,11241150; 1163,46203600; 0,25399041; 2350,45898400; 1,00000000; 27,51510239; 0,00060160; 0,00000809; 74,98355865; 476,31069950; 0,67100000
27,29680252; -0,06981941; 3,01436639; -0,35046175; 0,15647145; -0,00067211; 1,00000000; 27,14515686; 1088,15368700; 0,26397386; 2289,53051800; 1,00000000; 27,52918243; 0,00064257; 0,00001434; 70,93801880; 476,55001830; 0,68100000
27,32000732; -0,07220816; 3,11147189; -0,81249022; 0,14520372; -0,00068113; 1,00000000; 27,17989922; 1017,11077900; 0,27473363; 2233,46191400; 1,00000000; 27,54368591; 0,00066908; 0,00002092; 67,13870239; 476,80203250; 0,69100000
27,34164429; -0,07329030; 3,15203333; -1,18887568; 0,13045013; -0,00068883; 1,00000000; 27,21582222; 951,72576900; 0,28608593; 2183,18066400; 1,00000000; 27,55850029; 0,00068484; 0,00002771; 63,61515808; 477,06433110; 0,70100000
27,36181068; -0,07315131; 3,13983035; -1,47646642; 0,11318254; -0,00069526; 1,00000000; 27,25241661; 893,07794190; 0,29788184; 2139,22729500; 1,00000000; 27,57357025; 0,00069089; 0,00003460; 60,44448090; 477,33596800; 0,71100000
27,38063812; -0,07192162; 3,08061647; -1,67615128; 0,09436364; -0,00070051; 1,00000000; 27,28905487; 841,88647460; 0,30996633; 2101,87231400; 1,00000000; 27,58878708; 0,00068735; 0,00004150; 57,58737564; 477,61404420; 0,72100000
27,39827538; -0,06967957; 2,97789550; -1,79013526; 0,07491774; -0,00070470; 1,00000000; 27,32506180; 797,83020020; 0,32223803; 2071,11401400; 1,00000000; 27,60383034; 0,00067297; 0,00004831; 54,97579193; 477,89114380; 0,73100000
